numberOfFeatures,test accuracy,test accuracy_modify,test accuracy_sklearn,test accuracy_regression,training accuracy,training accuracy_modify,training accuracy_sklearn,training accuracy_regression,micro f1,micro f1_modify,micro f1_sklearn,micro f1_regression,macro f1,macro f1_modify,macro f1_sklearn,macro f1_regression,oobscore,oobscore_modify,strength,strength_modify,correlation,correlation_modify,mcnemar,e-e_modify,upper,downer
20,0.68,0.7066666666666667,0.68,0.64,1.0,1.0,1.0,0.8,0.68,0.7066666666666667,0.68,0.64,0.6794871794871795,0.7040889526542324,0.6771879483500718,0.6389730789802104,0.7511111111111111,0.7288888888888889,8.862222222222222,8.133333333333333,183.8405507144435,185.49127745559346,0.16666666666666666,0.026666666666666616,0.047430539539559155,-0.1007638728728925
20,0.7066666666666667,0.6666666666666666,0.68,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.6666666666666666,0.68,0.64,0.7040889526542324,0.6657158138705651,0.6785714285714286,0.6389730789802104,0.7066666666666667,0.7244444444444444,8.204444444444444,7.835555555555556,183.64037703775728,166.16141142087326,0.4444444444444444,-0.040000000000000036,0.1287209359633636,-0.04872093596336352
20,0.72,0.72,0.7333333333333333,0.64,1.0,1.0,1.0,0.8,0.72,0.72,0.7333333333333333,0.64,0.7181964573268921,0.7167775579931668,0.732142857142857,0.6389730789802104,0.7555555555555555,0.7244444444444444,8.795555555555556,8.977777777777778,173.01032039419485,218.02363538124868,0.1,0.0,0.09244085618573362,-0.09244085618573362
20,0.7333333333333333,0.7333333333333333,0.68,0.64,1.0,1.0,1.0,0.8,0.7333333333333333,0.7333333333333333,0.68,0.64,0.7294372294372294,0.732142857142857,0.6785714285714286,0.6389730789802104,0.7333333333333333,0.7555555555555555,8.542222222222222,8.595555555555556,201.5560453157502,186.86602559656617,0.25,0.0,0.06206666666666667,-0.06206666666666667
20,0.6933333333333334,0.72,0.6933333333333334,0.64,1.0,1.0,1.0,0.8,0.6933333333333334,0.72,0.6933333333333334,0.64,0.69245854876092,0.7181964573268921,0.689803992087754,0.6389730789802104,0.7555555555555555,0.7466666666666667,8.355555555555556,8.28,189.258211504889,162.55937875791614,0.1,0.026666666666666616,0.06599427208236253,-0.11932760541569587
20,0.7333333333333333,0.68,0.72,0.64,1.0,1.0,1.0,0.8,0.7333333333333333,0.68,0.72,0.64,0.732142857142857,0.6785714285714286,0.7192012836512748,0.6389730789802104,0.7511111111111111,0.7244444444444444,8.622222222222222,8.4,194.8022564388335,209.104390569391,1.125,-0.05333333333333323,0.1380286277511132,-0.0313619610844465
20,0.6933333333333334,0.6933333333333334,0.72,0.64,1.0,1.0,1.0,0.8,0.6933333333333334,0.6933333333333334,0.72,0.64,0.689803992087754,0.69245854876092,0.7181964573268921,0.6389730789802104,0.7288888888888889,0.7244444444444444,7.964444444444444,7.9688888888888885,186.3604607540867,192.17762727396288,0.1,0.0,0.09244085618573362,-0.09244085618573362
20,0.7066666666666667,0.68,0.72,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.68,0.72,0.64,0.7061965811965812,0.6771879483500718,0.7167775579931668,0.6389730789802104,0.6888888888888889,0.7111111111111111,7.782222222222222,8.342222222222222,197.2593333902999,186.44842078097534,0.125,-0.026666666666666616,0.11062887367366012,-0.05729554034032677
20,0.68,0.7466666666666667,0.68,0.64,1.0,1.0,1.0,0.8,0.68,0.7466666666666667,0.68,0.64,0.6785714285714286,0.7450348899624262,0.6785714285714286,0.6389730789802104,0.7244444444444444,0.7688888888888888,8.671111111111111,8.768888888888888,194.4611588152678,180.58127515771776,2.2857142857142856,0.06666666666666665,0.013902734547050988,-0.1472360678803844
20,0.7066666666666667,0.68,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.68,0.7066666666666667,0.64,0.7053571428571429,0.6794871794871795,0.7053571428571429,0.6389730789802104,0.7288888888888889,0.7333333333333333,8.777777777777779,7.9688888888888885,235.6318725397762,159.94594139835408,0.1,-0.026666666666666616,0.11932760541569587,-0.06599427208236253
20,0.7066666666666667,0.6666666666666666,0.72,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.6666666666666666,0.72,0.64,0.7053571428571429,0.664519592055824,0.7181964573268921,0.6389730789802104,0.76,0.7466666666666667,8.671111111111111,8.32,184.56650594550513,199.0220498166957,0.36363636363636365,-0.040000000000000036,0.1369459485894528,-0.05694594858945283
