numberOfFeatures,test accuracy,test accuracy_modify,test accuracy_sklearn,test accuracy_regression,training accuracy,training accuracy_modify,training accuracy_sklearn,training accuracy_regression,micro f1,micro f1_modify,micro f1_sklearn,micro f1_regression,macro f1,macro f1_modify,macro f1_sklearn,macro f1_regression,oobscore,oobscore_modify,strength,strength_modify,correlation,correlation_modify,mcnemar,e-e_modify,upper,downer
20,0.7333333333333333,0.7066666666666667,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.7333333333333333,0.7066666666666667,0.7066666666666667,0.64,0.7309899569583931,0.7040889526542324,0.7040889526542324,0.6389730789802104,0.7777777777777778,0.76,9.355555555555556,8.511111111111111,196.0492822463328,166.73059580964116,0.16666666666666666,-0.026666666666666616,0.1007638728728925,-0.047430539539559155
20,0.76,0.6933333333333334,0.6933333333333334,0.64,1.0,1.0,1.0,0.8,0.76,0.6933333333333334,0.6933333333333334,0.64,0.7564935064935063,0.689803992087754,0.691358024691358,0.6389730789802104,0.7511111111111111,0.7377777777777778,8.795555555555556,7.808888888888889,170.7277329149058,157.63428463698995,2.2857142857142856,-0.06666666666666665,0.14723606788038435,-0.013902734547051043
20,0.7066666666666667,0.7466666666666667,0.6933333333333334,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.7466666666666667,0.6933333333333334,0.64,0.7023809523809523,0.7450348899624262,0.691358024691358,0.6389730789802104,0.7244444444444444,0.72,8.097777777777777,8.017777777777777,179.63154706846944,161.96899249357838,0.8,0.040000000000000036,0.028932983088026984,-0.10893298308802705
20,0.7466666666666667,0.7066666666666667,0.7333333333333333,0.64,1.0,1.0,1.0,0.8,0.7466666666666667,0.7066666666666667,0.7333333333333333,0.64,0.7450348899624262,0.7040889526542324,0.7309899569583931,0.6389730789802104,0.72,0.7422222222222222,8.506666666666666,7.56,184.40820511772995,148.58710582232894,0.4444444444444444,-0.040000000000000036,0.12872093596336354,-0.048720935963363576
20,0.7066666666666667,0.7066666666666667,0.72,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.7066666666666667,0.72,0.64,0.7023809523809523,0.7023809523809523,0.7181964573268921,0.6389730789802104,0.7244444444444444,0.7688888888888888,7.915555555555556,8.226666666666667,188.81846633225854,147.14530697527476,0.5,0.0,0.04675811443001689,-0.04675811443001689
20,0.68,0.7466666666666667,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.68,0.7466666666666667,0.7066666666666667,0.64,0.6753246753246753,0.7437511238985794,0.7061965811965812,0.6389730789802104,0.7511111111111111,0.7422222222222222,8.915555555555555,7.004444444444444,202.93047023498065,151.98955171382795,1.7777777777777777,0.06666666666666665,0.02297198544100837,-0.15630531877434178
20,0.68,0.72,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.68,0.72,0.7066666666666667,0.64,0.6785714285714286,0.7167775579931668,0.7053571428571429,0.6389730789802104,0.7733333333333333,0.7911111111111111,8.96888888888889,7.857777777777778,189.81076140970768,143.08316504272628,0.5714285714285714,0.039999999999999925,0.03953243084183365,-0.11953243084183361
20,0.7066666666666667,0.7066666666666667,0.6933333333333334,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.7066666666666667,0.6933333333333334,0.64,0.7040889526542324,0.7053571428571429,0.69245854876092,0.6389730789802104,0.7688888888888888,0.7111111111111111,8.675555555555556,7.533333333333333,179.57006779512113,154.94846396576992,0.16666666666666666,0.0,0.07381333194473372,-0.07381333194473372
20,0.6933333333333334,0.7066666666666667,0.72,0.64,1.0,1.0,1.0,0.8,0.6933333333333334,0.7066666666666667,0.72,0.64,0.689803992087754,0.7061965811965812,0.7167775579931668,0.6389730789802104,0.7555555555555555,0.7688888888888888,8.395555555555555,8.244444444444444,187.09405473344827,126.4270687826579,0.0,0.013333333333333308,0.07492471924774223,-0.10159138591440885
20,0.68,0.7066666666666667,0.72,0.64,1.0,1.0,1.0,0.8,0.68,0.7066666666666667,0.72,0.64,0.6785714285714286,0.7053571428571429,0.7181964573268921,0.6389730789802104,0.7511111111111111,0.7288888888888889,8.595555555555556,7.426666666666667,182.4296836624159,174.76904607645824,0.16666666666666666,0.026666666666666616,0.047430539539559155,-0.1007638728728925
20,0.7333333333333333,0.7066666666666667,0.64,0.64,1.0,1.0,1.0,0.8,0.7333333333333333,0.7066666666666667,0.64,0.64,0.7309899569583931,0.7040889526542324,0.6376811594202898,0.6389730789802104,0.72,0.72,8.773333333333333,7.933333333333334,203.80498382705017,180.5833433943467,0.125,-0.026666666666666616,0.11062887367366012,-0.05729554034032677
20,0.72,0.7733333333333333,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.72,0.7733333333333333,0.7066666666666667,0.64,0.7192012836512748,0.7707246898039921,0.7053571428571429,0.6389730789802104,0.7288888888888889,0.7155555555555555,8.262222222222222,7.946666666666666,183.32865190397376,159.41344333937727,1.5,0.053333333333333344,0.0216080736495044,-0.1282747403161711
20,0.6533333333333333,0.6533333333333333,0.6933333333333334,0.64,1.0,1.0,1.0,0.8,0.6533333333333333,0.6533333333333333,0.6933333333333334,0.64,0.6517857142857142,0.6527777777777779,0.69245854876092,0.6389730789802104,0.7333333333333333,0.7422222222222222,8.293333333333333,7.213333333333333,165.02108477194417,138.54569951434394,0.16666666666666666,0.0,0.07381333194473372,-0.07381333194473372
20,0.7066666666666667,0.76,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.76,0.7066666666666667,0.64,0.7053571428571429,0.7564935064935063,0.7061965811965812,0.6389730789802104,0.7377777777777778,0.7022222222222222,8.555555555555555,7.564444444444445,190.43212276699498,158.90348842852853,1.125,0.053333333333333344,0.03136196108444653,-0.13802862775111316
20,0.7066666666666667,0.6533333333333333,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.6533333333333333,0.7066666666666667,0.64,0.7061965811965812,0.6517857142857142,0.7053571428571429,0.6389730789802104,0.7511111111111111,0.7466666666666667,8.826666666666666,8.24,182.72322287494092,142.43340930596693,0.9,-0.053333333333333344,0.14665104012745067,-0.03998437346078397
20,0.6933333333333334,0.72,0.72,0.64,1.0,1.0,1.0,0.8,0.6933333333333334,0.72,0.72,0.64,0.689803992087754,0.7181964573268921,0.7181964573268921,0.6389730789802104,0.7377777777777778,0.7155555555555555,8.746666666666666,7.733333333333333,196.3848217235117,182.60773321333266,0.125,0.026666666666666616,0.05729554034032677,-0.11062887367366012
20,0.7066666666666667,0.7066666666666667,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.7066666666666667,0.7066666666666667,0.64,0.7040889526542324,0.7061965811965812,0.7053571428571429,0.6389730789802104,0.7333333333333333,0.72,9.133333333333333,7.76,194.1987096670649,175.62442324555448,0.25,0.0,0.06206666666666667,-0.06206666666666667
