numberOfFeatures,test accuracy,test accuracy_modify,test accuracy_sklearn,test accuracy_regression,training accuracy,training accuracy_modify,training accuracy_sklearn,training accuracy_regression,micro f1,micro f1_modify,micro f1_sklearn,micro f1_regression,macro f1,macro f1_modify,macro f1_sklearn,macro f1_regression,oobscore,oobscore_modify,strength,strength_modify,correlation,correlation_modify,mcnemar,e-e_modify,upper,downer
20,0.6666666666666666,0.68,0.7333333333333333,0.64,1.0,1.0,1.0,0.8,0.6666666666666666,0.68,0.7333333333333333,0.64,0.6606334841628959,0.6785714285714286,0.7309899569583931,0.6389730789802104,0.7244444444444444,0.7511111111111111,9.204444444444444,8.848888888888888,206.153618708624,183.02664451941843,0.0,0.01333333333333342,0.08319364192256401,-0.10986030858923074
20,0.72,0.7066666666666667,0.7466666666666667,0.64,1.0,1.0,1.0,0.8,0.72,0.7066666666666667,0.7466666666666667,0.64,0.7192012836512748,0.7023809523809523,0.7437511238985794,0.6389730789802104,0.7555555555555555,0.7511111111111111,9.933333333333334,9.044444444444444,211.15332392216484,167.76921641154885,0.0,-0.013333333333333308,0.0923414527456725,-0.06567478607900577
20,0.68,0.7333333333333333,0.72,0.64,1.0,1.0,1.0,0.8,0.68,0.7333333333333333,0.72,0.64,0.6785714285714286,0.7294372294372294,0.7181964573268921,0.6389730789802104,0.7155555555555555,0.7555555555555555,8.515555555555556,9.702222222222222,198.39172171143153,204.79882638139327,1.5,0.05333333333333323,0.0216080736495044,-0.1282747403161711
20,0.7066666666666667,0.7066666666666667,0.72,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.7066666666666667,0.72,0.64,0.7053571428571429,0.7053571428571429,0.7181964573268921,0.6389730789802104,0.7422222222222222,0.7244444444444444,9.04888888888889,9.0,202.22692106313661,179.9752312853039,0.25,0.0,0.06206666666666667,-0.06206666666666667
20,0.7066666666666667,0.7066666666666667,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.7066666666666667,0.7066666666666667,0.64,0.7061965811965812,0.7061965811965812,0.7040889526542324,0.6389730789802104,0.7644444444444445,0.7422222222222222,9.502222222222223,7.92,185.42561076064845,175.56581124805484,0.5,0.0,0.04675811443001689,-0.04675811443001689
20,0.6933333333333334,0.68,0.6933333333333334,0.64,1.0,1.0,1.0,0.8,0.6933333333333334,0.68,0.6933333333333334,0.64,0.689803992087754,0.6794871794871795,0.691358024691358,0.6389730789802104,0.7111111111111111,0.7155555555555555,8.644444444444444,8.72,195.42917963341728,206.97479630817605,0.0,-0.013333333333333308,0.10159138591440885,-0.07492471924774223
20,0.72,0.6933333333333334,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.72,0.6933333333333334,0.7066666666666667,0.64,0.7149321266968325,0.689803992087754,0.7053571428571429,0.6389730789802104,0.7688888888888888,0.7644444444444445,9.102222222222222,8.8,196.6598272420256,178.0626095411654,0.16666666666666666,-0.026666666666666616,0.1007638728728925,-0.047430539539559155
20,0.68,0.6666666666666666,0.72,0.64,1.0,1.0,1.0,0.8,0.68,0.6666666666666666,0.72,0.64,0.6794871794871795,0.6657158138705651,0.7181964573268921,0.6389730789802104,0.7377777777777778,0.7288888888888889,9.173333333333334,8.635555555555555,182.6442345061809,210.00616701484478,0.0,-0.01333333333333342,0.10159138591440885,-0.07492471924774223
20,0.7333333333333333,0.7466666666666667,0.68,0.64,1.0,1.0,1.0,0.8,0.7333333333333333,0.7466666666666667,0.68,0.64,0.7309899569583931,0.7437511238985794,0.6771879483500718,0.6389730789802104,0.6888888888888889,0.7333333333333333,8.182222222222222,9.182222222222222,189.46999235728262,196.69853978085655,0.0,0.01333333333333342,0.06567478607900583,-0.09234145274567244
20,0.7066666666666667,0.68,0.6666666666666666,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.68,0.6666666666666666,0.64,0.7040889526542324,0.6771879483500718,0.664519592055824,0.6389730789802104,0.7244444444444444,0.7066666666666667,7.9688888888888885,8.751111111111111,200.7554408853967,218.2574746591615,0.25,-0.026666666666666616,0.08908062397557572,-0.03574729064224237
