numberOfFeatures,test accuracy,test accuracy_modify,test accuracy_sklearn,test accuracy_regression,training accuracy,training accuracy_modify,training accuracy_sklearn,training accuracy_regression,micro f1,micro f1_modify,micro f1_sklearn,micro f1_regression,macro f1,macro f1_modify,macro f1_sklearn,macro f1_regression,oobscore,oobscore_modify,strength,strength_modify,correlation,correlation_modify,mcnemar,e-e_modify,upper,downer
20,0.6933333333333334,0.72,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.6933333333333334,0.72,0.7066666666666667,0.64,0.691358024691358,0.7181964573268921,0.7053571428571429,0.6389730789802104,0.7066666666666667,0.7511111111111111,8.026666666666667,8.24,178.3061103981138,166.93527622876016,0.125,0.026666666666666616,0.05729554034032677,-0.11062887367366012
20,0.7066666666666667,0.6666666666666666,0.68,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.6666666666666666,0.68,0.64,0.7053571428571429,0.6664294609500088,0.6771879483500718,0.6389730789802104,0.7466666666666667,0.7066666666666667,8.182222222222222,7.395555555555555,187.4212748862148,164.60808835526436,0.5714285714285714,-0.040000000000000036,0.11953243084183361,-0.03953243084183365
20,0.7066666666666667,0.7066666666666667,0.72,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.7066666666666667,0.72,0.64,0.7023809523809523,0.7023809523809523,0.7167775579931668,0.6389730789802104,0.7244444444444444,0.7244444444444444,8.955555555555556,7.773333333333333,194.79623672278885,170.97619365828385,0.125,0.0,0.08371622886003376,-0.08371622886003376
20,0.7066666666666667,0.6933333333333334,0.72,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.6933333333333334,0.72,0.64,0.7053571428571429,0.69245854876092,0.7181964573268921,0.6389730789802104,0.7333333333333333,0.7688888888888888,8.32,8.12,205.10761714626622,150.5641752836177,0.0,-0.013333333333333308,0.10159138591440885,-0.07492471924774223
20,0.76,0.6933333333333334,0.6933333333333334,0.64,1.0,1.0,1.0,0.8,0.76,0.6933333333333334,0.6933333333333334,0.64,0.7547238372093024,0.691358024691358,0.689803992087754,0.6389730789802104,0.7288888888888889,0.7111111111111111,7.786666666666667,7.444444444444445,178.95186954883496,155.637866218725,2.2857142857142856,-0.06666666666666665,0.14723606788038435,-0.013902734547051043
20,0.68,0.7466666666666667,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.68,0.7466666666666667,0.7066666666666667,0.64,0.6785714285714286,0.7437511238985794,0.7040889526542324,0.6389730789802104,0.7466666666666667,0.7288888888888889,8.688888888888888,8.253333333333334,180.57908577023096,151.98006769616785,1.7777777777777777,0.06666666666666665,0.02297198544100837,-0.15630531877434178
20,0.6533333333333333,0.7333333333333333,0.7466666666666667,0.64,1.0,1.0,1.0,0.8,0.6533333333333333,0.7333333333333333,0.7466666666666667,0.64,0.6527777777777779,0.732142857142857,0.7450348899624262,0.6389730789802104,0.7155555555555555,0.7155555555555555,8.102222222222222,8.497777777777777,189.18331747761906,154.31873086438003,3.125,0.07999999999999996,0.005901415375945657,-0.1659014153759457
20,0.7333333333333333,0.76,0.72,0.64,1.0,1.0,1.0,0.8,0.7333333333333333,0.76,0.72,0.64,0.7274709302325582,0.7564935064935063,0.7181964573268921,0.6389730789802104,0.7333333333333333,0.7377777777777778,8.8,8.302222222222222,186.64402120719737,159.1231112506208,0.16666666666666666,0.026666666666666727,0.04743053953955918,-0.10076387287289247
20,0.7466666666666667,0.72,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.7466666666666667,0.72,0.7066666666666667,0.64,0.7437511238985794,0.7181964573268921,0.7040889526542324,0.6389730789802104,0.7066666666666667,0.7333333333333333,8.426666666666666,8.0,177.3166619710744,157.3566156233822,0.16666666666666666,-0.026666666666666727,0.1007638728728925,-0.047430539539559155
20,0.7333333333333333,0.6933333333333334,0.72,0.64,1.0,1.0,1.0,0.8,0.7333333333333333,0.6933333333333334,0.72,0.64,0.732142857142857,0.691358024691358,0.7167775579931668,0.6389730789802104,0.7244444444444444,0.7644444444444445,8.431111111111111,8.471111111111112,195.49039614606892,156.63726533986846,0.5714285714285714,-0.039999999999999925,0.11953243084183361,-0.03953243084183365
20,0.6933333333333334,0.7066666666666667,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.6933333333333334,0.7066666666666667,0.7066666666666667,0.64,0.69245854876092,0.7053571428571429,0.7061965811965812,0.6389730789802104,0.7244444444444444,0.7377777777777778,7.92,8.626666666666667,169.66609735139465,176.77648389765062,0.0,0.013333333333333308,0.07492471924774223,-0.10159138591440885
20,0.68,0.6933333333333334,0.68,0.64,1.0,1.0,1.0,0.8,0.68,0.6933333333333334,0.68,0.64,0.6785714285714286,0.69245854876092,0.6785714285714286,0.6389730789802104,0.7377777777777778,0.7466666666666667,7.777777777777778,8.604444444444445,159.76031785117445,173.60363687369497,0.0,0.013333333333333308,0.0549804391511884,-0.08164710581785502
20,0.7333333333333333,0.6933333333333334,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.7333333333333333,0.6933333333333334,0.7066666666666667,0.64,0.7294372294372294,0.691358024691358,0.7053571428571429,0.6389730789802104,0.7511111111111111,0.72,9.075555555555555,8.071111111111112,174.9256963406986,170.34772081921486,0.8,-0.039999999999999925,0.10893298308802705,-0.028932983088026984
20,0.72,0.72,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.72,0.72,0.7066666666666667,0.64,0.7192012836512748,0.7192012836512748,0.7040889526542324,0.6389730789802104,0.7333333333333333,0.7377777777777778,8.142222222222221,7.7155555555555555,184.3042136602355,157.09623319763008,0.16666666666666666,0.0,0.07381333194473372,-0.07381333194473372
20,0.76,0.7333333333333333,0.7466666666666667,0.64,1.0,1.0,1.0,0.8,0.76,0.7333333333333333,0.7466666666666667,0.64,0.7578909612625537,0.7294372294372294,0.7450348899624262,0.6389730789802104,0.7244444444444444,0.76,8.577777777777778,7.733333333333333,173.4011486893675,138.20794841926076,0.125,-0.026666666666666727,0.11062887367366009,-0.0572955403403268
20,0.72,0.64,0.7466666666666667,0.64,1.0,1.0,1.0,0.8,0.72,0.64,0.7466666666666667,0.64,0.7181964573268921,0.6376811594202898,0.7450348899624262,0.6389730789802104,0.7511111111111111,0.72,9.71111111111111,8.16,197.6311588071481,182.43907061635247,3.125,-0.07999999999999996,0.1659014153759457,-0.005901415375945657
20,0.72,0.72,0.6933333333333334,0.64,1.0,1.0,1.0,0.8,0.72,0.72,0.6933333333333334,0.64,0.7181964573268921,0.7181964573268921,0.6877828054298643,0.6389730789802104,0.7644444444444445,0.7422222222222222,9.573333333333334,7.653333333333333,187.10664931992946,158.14311305620203,0.125,0.0,0.08371622886003376,-0.08371622886003376
20,0.7333333333333333,0.7333333333333333,0.72,0.64,1.0,1.0,1.0,0.8,0.7333333333333333,0.7333333333333333,0.72,0.64,0.7294372294372294,0.732142857142857,0.7181964573268921,0.6389730789802104,0.7155555555555555,0.7066666666666667,8.684444444444445,7.48,207.5173441378198,181.68483786255544,0.125,0.0,0.08371622886003376,-0.08371622886003376
20,0.7066666666666667,0.7066666666666667,0.6666666666666666,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.7066666666666667,0.6666666666666666,0.64,0.7053571428571429,0.7061965811965812,0.6657158138705651,0.6389730789802104,0.76,0.7377777777777778,8.515555555555556,8.008888888888889,193.0779375495906,163.72504396224247,0.16666666666666666,0.0,0.07381333194473372,-0.07381333194473372
20,0.68,0.7466666666666667,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.68,0.7466666666666667,0.7066666666666667,0.64,0.6771879483500718,0.7437511238985794,0.7040889526542324,0.6389730789802104,0.68,0.7288888888888889,7.515555555555555,7.226666666666667,187.13673926481724,150.64448361901975,1.4545454545454546,0.06666666666666665,0.031111243018620782,-0.16444457635195409
20,0.7333333333333333,0.6933333333333334,0.72,0.64,1.0,1.0,1.0,0.8,0.7333333333333333,0.6933333333333334,0.72,0.64,0.732142857142857,0.69245854876092,0.7181964573268921,0.6389730789802104,0.7288888888888889,0.7466666666666667,8.12888888888889,8.137777777777778,177.38418626474592,147.38699956619743,0.8,-0.039999999999999925,0.10893298308802705,-0.028932983088026984
