numberOfFeatures,test accuracy,test accuracy_modify,test accuracy_sklearn,test accuracy_regression,training accuracy,training accuracy_modify,training accuracy_sklearn,training accuracy_regression,micro f1,micro f1_modify,micro f1_sklearn,micro f1_regression,macro f1,macro f1_modify,macro f1_sklearn,macro f1_regression,oobscore,oobscore_modify,strength,strength_modify,correlation,correlation_modify,mcnemar,e-e_modify,upper,downer
20,0.6933333333333334,0.7066666666666667,0.7466666666666667,0.64,1.0,1.0,1.0,0.8,0.6933333333333334,0.7066666666666667,0.7466666666666667,0.64,0.689803992087754,0.7040889526542324,0.7437511238985794,0.6389730789802104,0.7511111111111111,0.7422222222222222,9.857777777777779,8.826666666666666,252.52036489952386,204.58608794130984,0.0,0.013333333333333308,0.04183140350210026,-0.068498070168767
20,0.7333333333333333,0.72,0.76,0.64,1.0,1.0,1.0,0.8,0.7333333333333333,0.72,0.76,0.64,0.7309899569583931,0.7167775579931668,0.7578909612625537,0.6389730789802104,0.7244444444444444,0.7422222222222222,9.551111111111112,8.515555555555556,256.55628476004756,207.89198629176744,0.0,-0.013333333333333308,0.08164710581785502,-0.0549804391511884
20,0.76,0.72,0.68,0.64,1.0,1.0,1.0,0.8,0.76,0.72,0.68,0.64,0.7578909612625537,0.7167775579931668,0.6785714285714286,0.6389730789802104,0.7511111111111111,0.7333333333333333,10.04888888888889,9.053333333333333,222.77804184371956,194.1671662877944,0.8,-0.040000000000000036,0.108932983088027,-0.02893298308802704
20,0.72,0.7333333333333333,0.6533333333333333,0.64,1.0,1.0,1.0,0.8,0.72,0.7333333333333333,0.6533333333333333,0.64,0.7149321266968325,0.732142857142857,0.6517857142857142,0.6389730789802104,0.7511111111111111,0.7333333333333333,10.115555555555556,8.511111111111111,267.7338572311053,198.67357245089022,0.0,0.013333333333333308,0.0549804391511884,-0.08164710581785502
20,0.7333333333333333,0.6933333333333334,0.7333333333333333,0.64,1.0,1.0,1.0,0.8,0.7333333333333333,0.6933333333333334,0.7333333333333333,0.64,0.7309899569583931,0.691358024691358,0.7309899569583931,0.6389730789802104,0.7377777777777778,0.7377777777777778,10.462222222222222,8.737777777777778,267.67523802446425,178.63795522359712,0.8,-0.039999999999999925,0.10893298308802705,-0.028932983088026984
20,0.68,0.7066666666666667,0.68,0.64,1.0,1.0,1.0,0.8,0.68,0.7066666666666667,0.68,0.64,0.6771879483500718,0.7053571428571429,0.6794871794871795,0.6389730789802104,0.7422222222222222,0.7244444444444444,11.151111111111112,8.804444444444444,260.6575125577301,218.24761387684265,0.5,0.026666666666666616,0.02058098054222325,-0.0739143138755566
20,0.7066666666666667,0.6933333333333334,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.6933333333333334,0.7066666666666667,0.64,0.7023809523809523,0.69245854876092,0.7040889526542324,0.6389730789802104,0.7511111111111111,0.7377777777777778,9.893333333333333,9.217777777777778,268.30093689696105,236.4358828938931,0.0,-0.013333333333333308,0.0923414527456725,-0.06567478607900577
20,0.6933333333333334,0.7066666666666667,0.72,0.64,1.0,1.0,1.0,0.8,0.6933333333333334,0.7066666666666667,0.72,0.64,0.689803992087754,0.7061965811965812,0.7167775579931668,0.6389730789802104,0.7333333333333333,0.7111111111111111,9.804444444444444,9.066666666666666,237.80848739783158,206.3968765482989,0.0,0.013333333333333308,0.0549804391511884,-0.08164710581785502
20,0.7466666666666667,0.7066666666666667,0.7333333333333333,0.64,1.0,1.0,1.0,0.8,0.7466666666666667,0.7066666666666667,0.7333333333333333,0.64,0.7450348899624262,0.7040889526542324,0.732142857142857,0.6389730789802104,0.7555555555555555,0.7511111111111111,9.68,9.573333333333334,246.97578997486644,200.1621775225381,1.3333333333333333,-0.040000000000000036,0.09596067012800685,-0.0159606701280069
20,0.6933333333333334,0.6933333333333334,0.6533333333333333,0.64,1.0,1.0,1.0,0.8,0.6933333333333334,0.6933333333333334,0.6533333333333333,0.64,0.6877828054298643,0.691358024691358,0.6527777777777779,0.6389730789802104,0.7644444444444445,0.7422222222222222,10.28,8.564444444444444,258.10401193163653,197.56227877842312,0.16666666666666666,0.0,0.07381333194473372,-0.07381333194473372
20,0.7066666666666667,0.7066666666666667,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.7066666666666667,0.7066666666666667,0.7066666666666667,0.64,0.7053571428571429,0.7023809523809523,0.7053571428571429,0.6389730789802104,0.7688888888888888,0.7288888888888889,10.462222222222222,8.493333333333334,271.89533029089915,203.06173939972246,0.125,0.0,0.08371622886003376,-0.08371622886003376
20,0.6933333333333334,0.7066666666666667,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.6933333333333334,0.7066666666666667,0.7066666666666667,0.64,0.691358024691358,0.7023809523809523,0.7040889526542324,0.6389730789802104,0.7422222222222222,0.7377777777777778,10.133333333333333,9.04888888888889,263.1364485694355,183.6951940217573,0.0,0.013333333333333308,0.0549804391511884,-0.08164710581785502
20,0.7466666666666667,0.76,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.7466666666666667,0.76,0.7066666666666667,0.64,0.7450348899624262,0.7589285714285714,0.7061965811965812,0.6389730789802104,0.72,0.7555555555555555,9.32,9.71111111111111,254.6868839620826,211.7679462534877,0.0,0.013333333333333308,0.041831403502100316,-0.06849807016876694
20,0.7466666666666667,0.6933333333333334,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.7466666666666667,0.6933333333333334,0.7066666666666667,0.64,0.7437511238985794,0.689803992087754,0.7053571428571429,0.6389730789802104,0.7555555555555555,0.7422222222222222,9.831111111111111,8.395555555555555,244.737532173014,214.78423523861903,2.25,-0.053333333333333344,0.11677567371368477,-0.010109007047018087
20,0.7466666666666667,0.7333333333333333,0.7066666666666667,0.64,1.0,1.0,1.0,0.8,0.7466666666666667,0.7333333333333333,0.7066666666666667,0.64,0.7420814479638009,0.7309899569583931,0.7053571428571429,0.6389730789802104,0.7511111111111111,0.7377777777777778,10.0,9.95111111111111,268.0782720646872,199.76797580713873,0.0,-0.01333333333333342,0.09234145274567244,-0.06567478607900583
20,0.68,0.7066666666666667,0.6666666666666666,0.64,1.0,1.0,1.0,0.8,0.68,0.7066666666666667,0.6666666666666666,0.64,0.6771879483500718,0.7023809523809523,0.6657158138705651,0.6389730789802104,0.7333333333333333,0.7822222222222223,10.004444444444445,9.315555555555555,244.7813997571971,185.31515833378768,0.25,0.026666666666666616,0.03574729064224237,-0.08908062397557572
