numberOfFeatures,test accuracy_modify,training accuracy_modify,micro f1_modify,macro f1_modify,oobscore_modify,strength_modify,correlation_modify,mcnemar,e-e_modify,upper,downer
1,0.6521739130434783,0.9464285714285714,0.6521739130434783,0.6647058823529411,0.6904761904761905,1.0892857142857142,8.787374386757739,0.16666666666666666,0.0,0.20236956295337022,-0.20236956295337022
1,0.6956521739130435,0.9761904761904762,0.6956521739130435,0.727336860670194,0.6488095238095238,1.2619047619047619,8.107867783071395,0.08333333333333333,0.04347826086956519,0.20265641093134007,-0.28961293267047056
1,0.717391304347826,0.9583333333333334,0.717391304347826,0.5666666666666667,0.6726190476190477,1.1666666666666667,8.162490677237534,0.36363636363636365,0.06521739130434778,0.17535089795957295,-0.3057856805682686
1,0.717391304347826,0.9761904761904762,0.717391304347826,0.7454248366013072,0.6547619047619048,1.2619047619047619,8.39354101150602,0.26666666666666666,0.06521739130434778,0.19887812604744387,-0.32931290865613944
1,0.782608695652174,0.9642857142857143,0.782608695652174,0.7932980599647267,0.6904761904761905,1.1547619047619047,7.971031651559666,4.166666666666667,0.13043478260869568,0.07853292664827594,-0.3394024918656673
1,0.7608695652173914,0.9642857142857143,0.7608695652173914,0.7646157313500113,0.7083333333333334,1.3214285714285714,8.143248592062779,3.2,0.10869565217391308,0.08962478453860914,-0.3070160888864353
1,0.7391304347826086,0.9761904761904762,0.7391304347826085,0.7728070175438596,0.6666666666666666,1.2202380952380953,7.152042384117056,1.125,0.08695652173913038,0.1341510984598822,-0.30806414193814313
1,0.782608695652174,0.9642857142857143,0.782608695652174,0.6174841508174841,0.6964285714285714,1.5178571428571428,7.596299331058642,2.5,0.13043478260869568,0.10747889177110942,-0.3683484569885007
1,0.8260869565217391,0.9821428571428571,0.8260869565217391,0.8175485008818342,0.6726190476190477,1.3392857142857142,7.251216456101573,6.125,0.17391304347826086,0.054662306109428904,-0.4024883930659507
1,0.7608695652173914,0.9880952380952381,0.7608695652173914,0.7593869731800766,0.6309523809523809,1.255952380952381,7.271588939247143,2.2857142857142856,0.10869565217391308,0.10633080599922973,-0.3237221103470559
1,0.717391304347826,0.9821428571428571,0.717391304347826,0.6832191962626745,0.6488095238095238,1.4464285714285714,8.206753797692551,0.5714285714285714,0.06521739130434778,0.14707921110763406,-0.27751399371632973
1,0.8260869565217391,0.9642857142857143,0.8260869565217391,0.8230573710965867,0.7023809523809523,1.2797619047619047,7.2873955681634754,6.125,0.17391304347826086,0.05466230610942893,-0.40248839306595063
