numberOfFeatures,test accuracy_modify,training accuracy_modify,micro f1_modify,macro f1_modify,oobscore_modify,strength_modify,correlation_modify,mcnemar,e-e_modify,upper,downer
1,0.9601226993865031,0.9964336661911555,0.9601226993865031,0.926768856913627,0.9657631954350927,4.122681883024251,2.1612905695911673,0.16666666666666666,0.0,0.11272699354556757,-0.11272699354556757
1,0.9662576687116564,0.9978601997146933,0.9662576687116564,0.9292852453453719,0.9629101283880172,4.077032810271041,2.0170721011831825,0.16666666666666666,0.006134969325153339,0.1066070748053799,-0.11887701345568663
1,0.9601226993865031,0.9971469329529244,0.9601226993865031,0.9236511621592267,0.9664764621968617,4.1155492154065625,2.070295892507301,0.125,0.0,0.11500526737577464,-0.11500526737577464
1,0.9570552147239264,0.9985734664764622,0.9570552147239264,0.9161680742350827,0.9728958630527818,4.131241084165478,2.0885975115548865,0.0,-0.0030674846625766694,0.11910736797430113,-0.11297239864914776
1,0.9631901840490797,0.9978601997146933,0.9631901840490797,0.9261206883833466,0.9686162624821684,4.173323823109843,1.9614768023211637,0.0,0.0030674846625766694,0.1083804828656352,-0.11451545219078857
1,0.950920245398773,0.9985734664764622,0.950920245398773,0.9117453659677881,0.9764621968616263,4.166191155492154,1.9622079314753207,0.4444444444444444,-0.00920245398773012,0.12526690644030763,-0.10686199846484752
1,0.9570552147239264,0.9957203994293866,0.9570552147239264,0.9165775564824834,0.9643366619115549,4.067760342368046,2.2380623326402764,0.0,-0.0030674846625766694,0.11451545219078857,-0.1083804828656352
1,0.950920245398773,0.9950071326676176,0.950920245398773,0.9045898390535579,0.9650499286733238,4.1055634807417976,2.148286151436598,0.8,-0.00920245398773012,0.12068336208587552,-0.10227845411041539
1,0.9601226993865031,0.9964336661911555,0.9601226993865031,0.9188425532877293,0.9679029957203994,4.118402282453638,2.2899254365395554,0.25,0.0,0.11002453987730061,-0.11002453987730061
1,0.9570552147239264,0.9978601997146933,0.9570552147239264,0.9281071937321936,0.9728958630527818,4.175463623395149,1.9276675182639365,0.0,-0.0030674846625766694,0.11910736797430113,-0.11297239864914776
1,0.9631901840490797,0.9971469329529244,0.9631901840490797,0.9268769686108396,0.9728958630527818,4.1576319543509275,1.9364707076446366,0.0,0.0030674846625766694,0.11297239864914776,-0.11910736797430113
1,0.9662576687116564,0.9971469329529244,0.9662576687116564,0.9693281703362349,0.9736091298145506,4.186875891583452,2.0257690489417466,0.08333333333333333,0.006134969325153339,0.11270278976832351,-0.12497272841863027
1,0.9601226993865031,0.9964336661911555,0.9601226993865031,0.920099472537553,0.9700427960057061,4.09771754636234,2.073804970318076,0.1,0.0,0.11701246691389579,-0.11701246691389579
1,0.9570552147239264,0.9964336661911555,0.9570552147239264,0.9228860082931234,0.9614835948644793,4.1134094151212555,2.2602057665840625,0.0,-0.0030674846625766694,0.11451545219078857,-0.1083804828656352
1,0.9662576687116564,0.9978601997146933,0.9662576687116564,0.9621478476448051,0.9743223965763196,4.114122681883024,1.9246648971638993,0.07142857142857142,0.006134969325153339,0.11437074069848677,-0.1266406793487935
1,0.9570552147239264,0.9985734664764622,0.9570552147239264,0.9165775564824834,0.9728958630527818,4.140513552068474,1.9534471652355088,0.0,-0.0030674846625766694,0.11451545219078857,-0.1083804828656352
1,0.9478527607361963,0.9964336661911555,0.9478527607361963,0.9025559310907671,0.9643366619115549,4.124821683309558,2.239260987929694,2.25,-0.012269938650306789,0.12236802379971769,-0.0978281464991042
1,0.9539877300613497,0.9964336661911555,0.9539877300613497,0.91950813684168,0.9650499286733238,4.089158345221112,2.1704611264078038,0.16666666666666666,-0.006134969325153339,0.11887701345568663,-0.1066070748053799
1,0.9601226993865031,0.9985734664764622,0.9601226993865031,0.9236511621592267,0.9764621968616263,4.204707560627675,1.8470507065208652,0.125,0.0,0.11500526737577464,-0.11500526737577464
1,0.9570552147239264,0.9964336661911555,0.9570552147239264,0.9281071937321936,0.978601997146933,4.234664764621969,1.950031507017743,0.0,-0.0030674846625766694,0.11910736797430113,-0.11297239864914776
1,0.9539877300613497,0.9950071326676176,0.9539877300613497,0.9208324462422823,0.9629101283880172,4.042796005706134,2.1639174737218787,0.16666666666666666,-0.006134969325153339,0.11887701345568663,-0.1066070748053799
1,0.9662576687116564,0.9957203994293866,0.9662576687116564,0.9426653542909469,0.978601997146933,4.183309557774607,1.9509861967493172,0.125,0.006134969325153339,0.10888333390334112,-0.12115327255364788
1,0.9539877300613497,0.9978601997146933,0.9539877300613497,0.9147196906931787,0.9664764621968617,4.150499286733238,2.1125828988265596,0.5,-0.006134969325153339,0.11266364483110372,-0.10039370618079699
1,0.9631901840490797,0.9964336661911555,0.9631901840490797,0.9324697293447294,0.9750356633380884,4.134807417974322,1.858034442028288,0.0,0.0030674846625766694,0.11487573898684944,-0.12101070831200283
1,0.9447852760736196,0.9957203994293866,0.9447852760736196,0.9002769606664422,0.9671897289586305,4.092011412268188,2.1617550136073262,3.2,-0.015337423312883458,0.1268839722524565,-0.09620912562668965
1,0.9662576687116564,0.9971469329529244,0.9662576687116564,0.9289941438469153,0.9728958630527818,4.161198288159771,2.014284556777876,0.1,0.006134969325153339,0.11088915810312523,-0.12315909675343199
1,0.9693251533742331,0.9985734664764622,0.9693251533742331,0.9716054013503376,0.9750356633380884,4.186875891583452,1.8983059177258255,0.36363636363636365,0.009202453987730008,0.10876299672197925,-0.12716790469743938
1,0.9601226993865031,0.9942938659058488,0.9601226993865031,0.9303886587997103,0.9700427960057061,4.131241084165478,2.001824531666331,0.125,0.0,0.11500526737577464,-0.11500526737577464
1,0.9662576687116564,0.9950071326676176,0.9662576687116564,0.9294243666169895,0.9671897289586305,4.1997146932952925,2.1348675625519533,0.25,0.006134969325153339,0.10390799897656502,-0.11617793762687176
1,0.9631901840490797,0.9985734664764622,0.9631901840490797,0.9320904756156446,0.9693295292439372,4.13623395149786,1.9737943630735382,0.0,0.0030674846625766694,0.116612620253254,-0.1227475895784074
2,0.9570552147239264,0.9950071326676176,0.9570552147239264,0.9165775564824834,0.9736091298145506,4.18188302425107,1.9925049597734865,0.0,-0.0030674846625766694,0.11451545219078857,-0.1083804828656352
2,0.9631901840490797,0.9964336661911555,0.9631901840490797,0.9271988866802392,0.9643366619115549,4.107703281027105,1.9702175649726354,0.0,0.0030674846625766694,0.1083804828656352,-0.11451545219078857
2,0.9478527607361963,0.9964336661911555,0.9478527607361963,0.9175930865913123,0.9750356633380884,4.197574893009985,1.970845468027156,1.125,-0.012269938650306789,0.12732728966220747,-0.10278741236159397
2,0.9570552147239264,0.9971469329529244,0.9570552147239264,0.9276542129406083,0.9693295292439372,4.164051355206848,2.0661495744948817,0.0,-0.0030674846625766694,0.12274758957840738,-0.11661262025325402
2,0.9601226993865031,0.9978601997146933,0.9601226993865031,0.9303886587997103,0.9643366619115549,4.159771754636234,2.112277996604004,0.125,0.0,0.11500526737577464,-0.11500526737577464
2,0.9601226993865031,0.9971469329529244,0.9601226993865031,0.9301867596662445,0.9778887303851641,4.1776034236804565,1.867703221244976,0.1,0.0,0.11701246691389579,-0.11701246691389579
2,0.9570552147239264,0.9971469329529244,0.9570552147239264,0.927884111855886,0.9650499286733238,4.166904422253923,2.0422439330522364,0.0,-0.0030674846625766694,0.12101070831200283,-0.11487573898684944
2,0.9539877300613497,0.9978601997146933,0.9539877300613497,0.9142935125749763,0.9671897289586305,4.144079885877318,2.145524917579339,0.16666666666666666,-0.006134969325153339,0.11887701345568663,-0.1066070748053799
2,0.9539877300613497,0.9964336661911555,0.9539877300613497,0.9339703461440056,0.9679029957203994,4.117689015691869,2.0399068748800757,0.1,-0.006134969325153339,0.12315909675343198,-0.11088915810312525
2,0.9539877300613497,0.9978601997146933,0.9539877300613497,0.9131129368805424,0.9686162624821684,4.023537803138374,1.9673150763487168,0.25,-0.006134969325153339,0.11617793762687176,-0.10390799897656502
2,0.9723926380368099,0.9971469329529244,0.9723926380368099,0.9414416978370467,0.9728958630527818,4.136947218259629,1.9784752449099776,1.125,0.012269938650306789,0.10278741236159397,-0.12732728966220747
2,0.9662576687116564,0.9964336661911555,0.9662576687116564,0.9348948025245194,0.9707560627674751,4.117689015691869,2.0264775156792436,0.16666666666666666,0.006134969325153339,0.1066070748053799,-0.11887701345568663
2,0.9539877300613497,0.9978601997146933,0.9539877300613497,0.91950813684168,0.9614835948644793,4.09700427960057,2.145725109357781,0.16666666666666666,-0.006134969325153339,0.11887701345568663,-0.1066070748053799
2,0.9601226993865031,0.9957203994293866,0.9601226993865031,0.9251284064296359,0.9657631954350927,4.072753209700428,2.05257016181859,0.16666666666666666,0.0,0.11272699354556757,-0.11272699354556757
2,0.9601226993865031,0.9942938659058488,0.9601226993865031,0.926768856913627,0.9671897289586305,4.05206847360913,2.1128347704662542,0.16666666666666666,0.0,0.11272699354556757,-0.11272699354556757
2,0.9539877300613497,0.9950071326676176,0.9539877300613497,0.9131129368805424,0.963623395149786,4.065620542082739,2.2425277286964604,0.25,-0.006134969325153339,0.11617793762687176,-0.10390799897656502
2,0.9662576687116564,0.9957203994293866,0.9662576687116564,0.936870432955791,0.9629101283880172,4.036376604850214,2.1393645488679796,0.25,0.006134969325153339,0.10390799897656502,-0.11617793762687176
2,0.9539877300613497,0.992867332382311,0.9539877300613497,0.912698704739476,0.9614835948644793,4.077032810271041,2.2893434283840324,0.125,-0.006134969325153339,0.12115327255364788,-0.10888333390334112
2,0.9601226993865031,0.9942938659058488,0.9601226993865031,0.9299787299977462,0.9728958630527818,4.180456490727532,2.026934186962243,0.08333333333333333,0.0,0.1188271140051227,-0.1188271140051227
2,0.9662576687116564,0.9942938659058488,0.9662576687116564,0.9292852453453719,0.9721825962910129,4.119115549215406,2.0598226835118854,0.16666666666666666,0.006134969325153339,0.1066070748053799,-0.11887701345568663
2,0.9662576687116564,0.9978601997146933,0.9662576687116564,0.967963194677572,0.9650499286733238,4.099144079885877,2.0018243863935106,0.07142857142857142,0.006134969325153339,0.11437074069848677,-0.1266406793487935
2,0.9570552147239264,0.9985734664764622,0.9570552147239264,0.922264115104305,0.9657631954350927,4.138373751783167,1.9588416751512299,0.0,-0.0030674846625766694,0.11697794066704864,-0.11084297134189525
2,0.9631901840490797,0.9957203994293866,0.9631901840490797,0.9351251903061368,0.9650499286733238,4.086305278174037,2.3119632451971106,0.0,0.0030674846625766694,0.1083804828656352,-0.11451545219078857
2,0.9631901840490797,0.9971469329529244,0.9631901840490797,0.9404016686136756,0.9671897289586305,4.1697574893009985,2.0206362507605227,0.0,0.0030674846625766694,0.11297239864914776,-0.11910736797430113
2,0.9601226993865031,0.9957203994293866,0.9601226993865031,0.9238556409151506,0.9757489300998573,4.138373751783167,2.014472312755171,0.16666666666666666,0.0,0.11272699354556757,-0.11272699354556757
2,0.9601226993865031,0.9978601997146933,0.9601226993865031,0.9188982573875512,0.9600570613409415,4.046362339514979,2.094119345129799,0.16666666666666666,0.0,0.11272699354556757,-0.11272699354556757
2,0.9570552147239264,0.9964336661911555,0.9570552147239264,0.9281071937321936,0.9743223965763196,4.1897289586305275,2.1278338662997256,0.0,-0.0030674846625766694,0.11910736797430113,-0.11297239864914776
2,0.950920245398773,0.9971469329529244,0.950920245398773,0.9183453461440056,0.9707560627674751,4.129101283880171,2.0881373553167295,0.5714285714285714,-0.00920245398773012,0.12314076201527928,-0.10473585403981915
2,0.9539877300613497,0.9957203994293866,0.9539877300613497,0.920625129090319,0.9707560627674751,4.184736091298146,2.0637937726613527,0.125,-0.006134969325153339,0.12115327255364788,-0.10888333390334112
2,0.9601226993865031,0.9992867332382311,0.9601226993865031,0.9307749338152937,0.9700427960057061,4.121968616262482,1.951272291200913,0.25,0.0,0.11002453987730061,-0.11002453987730061
3,0.9601226993865031,0.9985734664764622,0.9601226993865031,0.9299787299977462,0.9643366619115549,4.150499286733238,2.0981002066734487,0.08333333333333333,0.0,0.1188271140051227,-0.1188271140051227
3,0.950920245398773,0.9935805991440799,0.950920245398773,0.9108733835658283,0.956490727532097,4.041369472182597,2.3596485080974183,0.8,-0.00920245398773012,0.12068336208587552,-0.10227845411041539
3,0.9631901840490797,0.9985734664764622,0.9631901840490797,0.9324697293447294,0.9671897289586305,4.12981455064194,2.1349099024143623,0.0,0.0030674846625766694,0.11297239864914776,-0.11910736797430113
3,0.9570552147239264,0.9978601997146933,0.9570552147239264,0.928323704739476,0.9743223965763196,4.186875891583452,1.911974126658927,0.0,-0.0030674846625766694,0.11697794066704864,-0.11084297134189525
3,0.9539877300613497,0.9957203994293866,0.9539877300613497,0.9201911685312377,0.9736091298145506,4.202567760342368,1.956502311530572,0.1,-0.006134969325153339,0.12315909675343198,-0.11088915810312525
3,0.9631901840490797,0.9971469329529244,0.9631901840490797,0.9326510523991758,0.9671897289586305,4.151925820256776,2.091981880017089,0.0,0.0030674846625766694,0.11084297134189526,-0.11697794066704863
3,0.9631901840490797,0.9985734664764622,0.9631901840490797,0.9326510523991758,0.9721825962910129,4.117689015691869,1.977089233947733,0.0,0.0030674846625766694,0.11084297134189526,-0.11697794066704863
3,0.9631901840490797,0.9957203994293866,0.9631901840490797,0.9329980655538167,0.9750356633380884,4.200427960057062,1.9687058396174224,0.0,0.0030674846625766694,0.10535139488416177,-0.11148636420931514
3,0.9693251533742331,0.9957203994293866,0.9693251533742331,0.9449102453453719,0.9771754636233951,4.19472182596291,1.887742246310924,0.5714285714285714,0.009202453987730008,0.10473585403981915,-0.12314076201527928
3,0.9631901840490797,0.9957203994293866,0.9631901840490797,0.9271988866802392,0.9700427960057061,4.164051355206848,2.072436690916619,0.0,0.0030674846625766694,0.1083804828656352,-0.11451545219078857
3,0.9662576687116564,0.9964336661911555,0.9662576687116564,0.928034376018247,0.9693295292439372,4.1554921540656204,1.9791500619195432,0.125,0.006134969325153339,0.10888333390334112,-0.12115327255364788
3,0.9570552147239264,0.9992867332382311,0.9570552147239264,0.9226928502174762,0.9714693295292439,4.146932952924394,2.0386579653909616,0.0,-0.0030674846625766694,0.11697794066704864,-0.11084297134189525
3,0.9723926380368099,0.9950071326676176,0.9723926380368099,0.9675977910473594,0.9728958630527818,4.09058487874465,2.0997152496290523,1.5,0.012269938650306789,0.10051716532284478,-0.1250570426234583
3,0.9539877300613497,0.9950071326676176,0.9539877300613497,0.9118149931829176,0.963623395149786,4.0492154065620545,2.334055068314507,0.16666666666666666,-0.006134969325153339,0.11887701345568663,-0.1066070748053799
3,0.9601226993865031,0.9971469329529244,0.9601226993865031,0.9513980427765372,0.9757489300998573,4.213266761768901,1.9639151601481761,0.08333333333333333,0.0,0.1188271140051227,-0.1188271140051227
3,0.9478527607361963,0.9950071326676176,0.9478527607361963,0.9023090569767785,0.9621968616262482,4.0834522111269616,2.3583661528438444,1.5,-0.012269938650306789,0.1250570426234583,-0.10051716532284478
3,0.9693251533742331,0.9971469329529244,0.9693251533742331,0.9449102453453719,0.9707560627674751,4.176176890156919,1.9518448435322635,0.5714285714285714,0.009202453987730008,0.10473585403981915,-0.12314076201527928
3,0.9631901840490797,0.9957203994293866,0.9631901840490797,0.9348089078797859,0.9793152639087018,4.18188302425107,2.0249566705119624,0.0,0.0030674846625766694,0.11297239864914776,-0.11910736797430113
3,0.9570552147239264,0.9985734664764622,0.9570552147239264,0.9226928502174762,0.9621968616262482,4.101997146932953,2.13486889898119,0.0,-0.0030674846625766694,0.11697794066704864,-0.11084297134189525
3,0.9570552147239264,0.9957203994293866,0.9570552147239264,0.920561696368148,0.9707560627674751,4.056348074179743,2.039564040172754,0.0,-0.0030674846625766694,0.11697794066704864,-0.11084297134189525
3,0.9539877300613497,0.9985734664764622,0.9539877300613497,0.9175806765934152,0.9764621968616263,4.205420827389443,1.932220534623722,0.07142857142857142,-0.006134969325153339,0.1266406793487935,-0.11437074069848677
3,0.9631901840490797,0.9978601997146933,0.9631901840490797,0.9328271028037383,0.9679029957203994,4.144079885877318,2.1439074803482487,0.0,0.0030674846625766694,0.1083804828656352,-0.11451545219078857
3,0.9570552147239264,0.9935805991440799,0.9570552147239264,0.9228860082931234,0.9736091298145506,4.175463623395149,2.0795938666505753,0.0,-0.0030674846625766694,0.11451545219078857,-0.1083804828656352
3,0.9601226993865031,0.9985734664764622,0.9601226993865031,0.9303886587997103,0.9693295292439372,4.15620542082739,2.0029103368004413,0.125,0.0,0.11500526737577464,-0.11500526737577464
3,0.9478527607361963,0.9957203994293866,0.9478527607361963,0.9096665181224005,0.9671897289586305,4.107703281027105,2.1842479417923033,1.125,-0.012269938650306789,0.12732728966220747,-0.10278741236159397
3,0.9601226993865031,0.9978601997146933,0.9601226993865031,0.9303886587997103,0.9657631954350927,4.179029957203994,1.9773591717035046,0.1,0.0,0.11701246691389579,-0.11701246691389579
3,0.9539877300613497,0.9935805991440799,0.9539877300613497,0.9147196906931787,0.9621968616262482,4.080599144079886,2.3190331071940076,0.5,-0.006134969325153339,0.11266364483110372,-0.10039370618079699
