numberOfFeatures,test accuracy_modify,training accuracy_modify,micro f1_modify,macro f1_modify,oobscore_modify,strength_modify,correlation_modify,mcnemar,e-e_modify,upper,downer
1,0.6756756756756757,0.9887005649717514,0.6756756756756757,0.6329365079365079,0.7401129943502824,1.655367231638418,7.0908396413750525,0.8,0.08108108108108103,0.1382171172439774,-0.30037927940613957
1,0.6756756756756757,0.9661016949152542,0.6756756756756757,0.5483559295621007,0.6949152542372882,1.5141242937853108,7.888821439914828,0.36363636363636365,0.08108108108108103,0.19454230732955918,-0.35670446949172135
1,0.7297297297297297,0.9774011299435028,0.7297297297297297,0.6285714285714287,0.655367231638418,1.4293785310734464,7.426977190425024,1.7777777777777777,0.1351351351351351,0.12764126043589863,-0.3979115307061689
1,0.7567567567567568,0.9887005649717514,0.7567567567567567,0.7120071684587813,0.7062146892655368,1.6779661016949152,7.513394711960869,4.166666666666667,0.16216216216216217,0.07572032262162454,-0.4000446469459489
1,0.7567567567567568,0.9661016949152542,0.7567567567567567,0.7204906204906205,0.7231638418079096,1.5254237288135593,7.715936930283571,3.125,0.16216216216216217,0.09451796035000687,-0.4188422846743312
1,0.7297297297297297,0.9774011299435028,0.7297297297297297,0.6540706605222735,0.6892655367231638,1.3163841807909604,6.092323603920726,2.2857142857142856,0.1351351351351351,0.10962653835692868,-0.379896808627199
1,0.7297297297297297,0.9774011299435028,0.7297297297297297,0.6328914141414141,0.6666666666666666,1.4745762711864407,7.095410148711193,2.2857142857142856,0.1351351351351351,0.10962653835692868,-0.379896808627199
1,0.6756756756756757,0.9661016949152542,0.6756756756756757,0.5681623931623931,0.7570621468926554,1.7966101694915255,7.586623891771108,0.4444444444444444,0.08108108108108103,0.17797107314011068,-0.34013323530227285
1,0.6756756756756757,0.9774011299435028,0.6756756756756757,0.652844932844933,0.6779661016949152,1.2937853107344632,7.4145931680725035,0.5714285714285714,0.08108108108108103,0.1594865332220834,-0.32164869538424556
1,0.7567567567567568,0.9717514124293786,0.7567567567567567,0.7167690732206862,0.7457627118644068,1.5932203389830508,6.733191337593933,3.125,0.16216216216216217,0.09451796035000687,-0.4188422846743312
1,0.6756756756756757,0.9774011299435028,0.6756756756756757,0.6585933223864259,0.7005649717514124,1.5706214689265536,7.492072528906032,0.5714285714285714,0.08108108108108103,0.1594865332220834,-0.32164869538424556
1,0.7027027027027027,0.9548022598870056,0.7027027027027027,0.6243318816782086,0.6949152542372882,1.4180790960451977,8.090614210674019,1.125,0.10810810810810811,0.14371825856177683,-0.35993447477799306
1,0.6486486486486487,0.9717514124293786,0.6486486486486487,0.6097998619737751,0.7344632768361582,1.4519774011299436,6.578074909097007,0.16666666666666666,0.05405405405405406,0.17486646088953978,-0.2829745689976479
1,0.7297297297297297,0.9774011299435028,0.7297297297297297,0.6205882352941177,0.751412429378531,1.5480225988700564,6.70119700434669,1.4545454545454546,0.1351351351351351,0.14387185994674684,-0.4141421302170171
1,0.7027027027027027,0.96045197740113,0.7027027027027027,0.5915024630541872,0.7288135593220338,1.6327683615819208,7.876993681364939,1.5,0.10810810810810811,0.12424321995256729,-0.3404594361687835
1,0.6756756756756757,0.9717514124293786,0.6756756756756757,0.588562091503268,0.6779661016949152,1.5310734463276836,7.623754772804514,0.36363636363636365,0.08108108108108103,0.19454230732955918,-0.35670446949172135
1,0.7297297297297297,0.9830508474576272,0.7297297297297297,0.6805555555555555,0.6836158192090396,1.502824858757062,7.481426343446283,2.2857142857142856,0.1351351351351351,0.10962653835692868,-0.379896808627199
1,0.7027027027027027,0.96045197740113,0.7027027027027027,0.5372448184509896,0.7288135593220338,1.497175141242938,7.3483156074193845,1.125,0.10810810810810811,0.14371825856177683,-0.35993447477799306
1,0.7027027027027027,0.9830508474576272,0.7027027027027027,0.6513234933992297,0.7231638418079096,1.6723163841807909,7.088406461406,1.125,0.10810810810810811,0.14371825856177683,-0.35993447477799306
1,0.7837837837837838,0.9774011299435028,0.7837837837837838,0.7158730158730159,0.7231638418079096,1.689265536723164,6.395169098360868,5.142857142857143,0.18918918918918914,0.061647930135057594,-0.440026308513436
1,0.7297297297297297,0.9830508474576272,0.7297297297297297,0.6292929292929292,0.7401129943502824,1.5649717514124293,6.551345048455652,2.2857142857142856,0.1351351351351351,0.10962653835692868,-0.379896808627199
1,0.7297297297297297,0.9887005649717514,0.7297297297297297,0.6609970674486804,0.711864406779661,1.7118644067796611,5.97385834941223,1.7777777777777777,0.1351351351351351,0.12764126043589863,-0.3979115307061689
1,0.7297297297297297,0.9717514124293786,0.7297297297297297,0.6629310344827586,0.7401129943502824,1.847457627118644,6.709118201970924,2.2857142857142856,0.1351351351351351,0.10962653835692868,-0.379896808627199
1,0.7027027027027027,0.9548022598870056,0.7027027027027027,0.5893497183819765,0.6497175141242938,1.384180790960452,8.189666934365995,0.9,0.10810810810810811,0.16099076042715876,-0.377206976643375
1,0.7297297297297297,0.9774011299435028,0.7297297297297297,0.706810035842294,0.7288135593220338,1.7118644067796611,7.187489887634901,1.7777777777777777,0.1351351351351351,0.12764126043589863,-0.3979115307061689
1,0.7027027027027027,0.9943502824858758,0.7027027027027027,0.6705582393988191,0.7401129943502824,1.8135593220338984,6.011671670109614,1.5,0.10810810810810811,0.12424321995256729,-0.3404594361687835
1,0.7297297297297297,0.9830508474576272,0.7297297297297297,0.6740421455938698,0.711864406779661,1.5932203389830508,6.830881529306422,2.2857142857142856,0.1351351351351351,0.10962653835692868,-0.379896808627199
1,0.7027027027027027,0.9661016949152542,0.7027027027027027,0.5971014492753622,0.7401129943502824,1.5536723163841808,6.863802211527552,1.125,0.10810810810810811,0.14371825856177683,-0.35993447477799306
1,0.7297297297297297,0.9830508474576272,0.7297297297297297,0.6748792270531401,0.7344632768361582,1.6214689265536724,7.281841462920712,2.2857142857142856,0.1351351351351351,0.10962653835692868,-0.379896808627199
1,0.7297297297297297,0.9830508474576272,0.7297297297297297,0.5666666666666667,0.6610169491525424,1.305084745762712,7.695778698145183,1.7777777777777777,0.1351351351351351,0.12764126043589863,-0.3979115307061689
1,0.6486486486486487,0.9661016949152542,0.6486486486486487,0.5834920634920635,0.711864406779661,1.5480225988700564,8.144228160762296,0.08333333333333333,0.05405405405405406,0.22827444734132896,-0.33638255544943707
1,0.7297297297297297,0.9774011299435028,0.7297297297297297,0.6661895452218033,0.7062146892655368,1.5254237288135593,7.110677746823833,1.7777777777777777,0.1351351351351351,0.12764126043589863,-0.3979115307061689
