numberOfFeatures,test accuracy_modify,training accuracy_modify,micro f1_modify,macro f1_modify,oobscore_modify,strength_modify,correlation_modify,mcnemar,e-e_modify,upper,downer
1,0.9620991253644315,0.9949458483754513,0.9620991253644315,0.8896879078830059,0.9588447653429603,3.8924187725631767,2.3946466980852374,3.125,-0.017492711370262315,0.1317608284477871,-0.09677540570726234
1,0.9737609329446064,0.9985559566787003,0.9737609329446064,0.9540933413509111,0.9646209386281589,3.8830324909747294,2.2585585169891074,0.125,-0.005830903790087438,0.12000512041757275,-0.10834331283739784
1,0.9766763848396501,0.9971119133574007,0.9766763848396501,0.96075890087518,0.9516245487364621,3.808664259927798,2.420269124642024,0.0,-0.002915451895043719,0.11987010493588343,-0.11403920114579597
1,0.9737609329446064,0.9949458483754513,0.9737609329446064,0.9422060947548205,0.948014440433213,3.8685920577617328,2.489944590124645,0.1,-0.005830903790087438,0.12191159531341704,-0.11024978773324211
1,0.9650145772594753,0.9956678700361011,0.9650145772594753,0.9439282649066827,0.9624548736462094,3.923465703971119,2.312998647551757,2.2857142857142856,-0.014577259475218596,0.12777434437009494,-0.09861982541965761
1,0.9591836734693877,0.9971119133574007,0.9591836734693877,0.8788854785829934,0.9509025270758122,3.8779783393501805,2.417106896690641,3.272727272727273,-0.020408163265306145,0.13748297378864968,-0.09666664725803742
1,0.9620991253644315,0.9971119133574007,0.9620991253644315,0.8948439645414794,0.9494584837545126,3.883754512635379,2.5326626703717205,2.5,-0.017492711370262315,0.13365745072146232,-0.09867202798093752
1,0.967930029154519,0.9985559566787003,0.967930029154519,0.9058799299763156,0.9545126353790614,3.8967509025270757,2.302299021943869,0.9,-0.011661807580174877,0.1277740627438069,-0.10445044758345703
1,0.9620991253644315,0.9978339350180505,0.9620991253644315,0.9190924005089502,0.9501805054151624,3.8613718411552345,2.573930686417241,3.125,-0.017492711370262315,0.1317608284477871,-0.09677540570726234
1,0.9708454810495627,0.9949458483754513,0.9708454810495627,0.9561263404469926,0.9530685920577617,3.8324909747292417,2.4940919423467385,0.4444444444444444,-0.008746355685131157,0.12391418422817768,-0.10642147285791528
1,0.9708454810495627,0.9971119133574007,0.9708454810495627,0.9279755182602907,0.9516245487364621,3.8339350180505414,2.5063575388836226,0.3076923076923077,-0.008746355685131157,0.1273702879431028,-0.10987757657284039
1,0.9650145772594753,0.9949458483754513,0.9650145772594753,0.910654123883062,0.955956678700361,3.87942238267148,2.382675096861373,2.2857142857142856,-0.014577259475218596,0.12777434437009494,-0.09861982541965761
1,0.967930029154519,0.9985559566787003,0.967930029154519,0.9258208563173103,0.9451263537906137,3.703249097472924,2.47803547999191,0.6428571428571429,-0.011661807580174877,0.13107829730212683,-0.10775468214177698
1,0.967930029154519,0.9985559566787003,0.967930029154519,0.931115126838088,0.9610108303249097,3.9415162454873647,2.3325635183358955,1.125,-0.011661807580174877,0.12587130062170873,-0.1025476854613589
1,0.967930029154519,0.9971119133574007,0.967930029154519,0.9208105347368334,0.9530685920577617,3.8685920577617328,2.4341399508954638,1.125,-0.011661807580174877,0.12587130062170873,-0.10254768546135888
1,0.9766763848396501,0.992057761732852,0.9766763848396501,0.9525641025641025,0.9523465703971119,3.8584837545126356,2.6210619861316444,0.0,-0.002915451895043719,0.11369670787994893,-0.10786580408986146
1,0.9766763848396501,0.9992779783393502,0.9766763848396501,0.959876295404196,0.9595667870036101,3.88086642599278,2.242571975939184,0.0,-0.002915451895043719,0.1180610854339257,-0.11223018164383823
1,0.9737609329446064,0.9963898916967509,0.9737609329446064,0.9518095597618856,0.9487364620938629,3.867148014440433,2.411407562764902,0.125,-0.005830903790087438,0.12000512041757276,-0.10834331283739783
