numberOfFeatures,test accuracy_modify,training accuracy_modify,micro f1_modify,macro f1_modify,oobscore_modify,strength_modify,correlation_modify,mcnemar,e-e_modify,upper,downer
1,0.8518518518518519,0.9879518072289156,0.8518518518518519,0.8510344827586207,0.7389558232931727,1.7670682730923695,6.410242571284997,0.5,-0.03703703703703698,0.18730967806123214,-0.11323560398715807
1,0.8888888888888888,0.9718875502008032,0.8888888888888888,0.8882758620689655,0.7550200803212851,1.9759036144578312,7.122000399081167,0.25,0.0,0.1705925925925926,-0.1705925925925926
1,0.8518518518518519,0.9799196787148594,0.8518518518518519,0.8516483516483516,0.7389558232931727,2.0,7.187263613433768,0.25,-0.03703703703703698,0.20829869992630967,-0.1342246258522356
1,0.8703703703703703,0.9718875502008032,0.8703703703703703,0.8692493946731236,0.7710843373493976,2.1285140562248994,6.146186545956233,0.0,-0.01851851851851849,0.17957928335674755,-0.14254224631971052
1,0.8888888888888888,0.9759036144578314,0.8888888888888888,0.8882758620689655,0.7590361445783133,2.2208835341365463,6.8715081784602186,0.25,0.0,0.1705925925925926,-0.1705925925925926
1,0.8703703703703703,0.9759036144578314,0.8703703703703703,0.869969040247678,0.7751004016064257,2.140562248995984,6.542514070254247,0.0,-0.01851851851851849,0.1978296635826454,-0.16079262654560836
1,0.8703703703703703,0.9759036144578314,0.8703703703703703,0.8692493946731236,0.7751004016064257,2.072289156626506,5.876891921987289,0.0,-0.01851851851851849,0.17957928335674755,-0.14254224631971052
1,0.8518518518518519,0.9879518072289156,0.8518518518518519,0.8516483516483516,0.7550200803212851,1.9839357429718876,6.238752401562537,0.25,-0.03703703703703698,0.20829869992630967,-0.1342246258522356
1,0.8888888888888888,0.9799196787148594,0.8888888888888888,0.8875,0.7951807228915663,2.1566265060240966,6.1763014135521335,0.25,0.0,0.1705925925925926,-0.1705925925925926
1,0.8333333333333334,0.9799196787148594,0.8333333333333334,0.8332761578044596,0.7751004016064257,2.0281124497991967,6.647315301651073,0.8,-0.05555555555555547,0.23605813619164284,-0.12494702508053174
1,0.8703703703703703,0.9839357429718876,0.8703703703703703,0.8692493946731236,0.8112449799196787,2.1606425702811247,6.547273125904513,0.0,-0.01851851851851849,0.1978296635826454,-0.16079262654560836
1,0.8703703703703703,0.9678714859437751,0.8703703703703703,0.869969040247678,0.7670682730923695,1.9397590361445782,6.834340381889766,0.0,-0.01851851851851849,0.1978296635826454,-0.16079262654560836
1,0.8518518518518519,0.963855421686747,0.8518518518518519,0.8518518518518519,0.7309236947791165,1.5943775100401607,7.567583610375389,0.25,-0.03703703703703698,0.20829869992630967,-0.1342246258522356
1,0.8518518518518519,0.9799196787148594,0.8518518518518519,0.8516483516483516,0.7429718875502008,1.855421686746988,6.911188436641009,0.25,-0.03703703703703698,0.20829869992630967,-0.1342246258522356
1,0.8703703703703703,0.9919678714859438,0.8703703703703703,0.869969040247678,0.751004016064257,1.8152610441767068,6.240570340909085,0.0,-0.01851851851851849,0.1978296635826454,-0.16079262654560836
