numberOfFeatures,test accuracy_modify,training accuracy_modify,micro f1_modify,macro f1_modify,oobscore_modify,strength_modify,correlation_modify,mcnemar,e-e_modify,upper,downer
1,0.958217270194986,0.9963476990504018,0.958217270194986,0.9317715777045921,0.9430241051862673,3.7969320672023374,2.658127789762357,1.7777777777777777,-0.013927576601671321,0.12836965053038715,-0.10051449732704454
1,0.9498607242339833,0.9941563184806428,0.9498607242339833,0.9065640690354649,0.9532505478451424,3.8210372534696857,2.502227381296347,3.5,-0.02228412256267409,0.1408417641303607,-0.09627351900501252
1,0.9554317548746518,0.997808619430241,0.9554317548746517,0.8735468259414052,0.9488677867056245,3.8524470416362306,2.5771542055355567,2.0833333333333335,-0.01671309192200554,0.13370459362464585,-0.10027840978063471
1,0.9637883008356546,0.9963476990504018,0.9637883008356546,0.9211721143344256,0.9430241051862673,3.7589481373265157,2.5571705291402362,0.23529411764705882,-0.00835654596100277,0.12888368664547356,-0.112170594723468
1,0.9693593314763231,0.997808619430241,0.9693593314763231,0.9356703237634502,0.960555149744339,3.8948137326515706,2.3147854070447798,0.0,-0.0027855153203342198,0.11716687984570733,-0.1115958492050388
1,0.9693593314763231,0.9948867786705624,0.9693593314763231,0.9544399203490113,0.9415631848064281,3.8159240321402486,2.619394016501809,0.0,-0.0027855153203342198,0.11716687984570733,-0.1115958492050388
1,0.9498607242339833,0.9956172388604821,0.9498607242339833,0.8859936654054301,0.9364499634769905,3.6537618699780863,2.807146177125655,3.0625,-0.02228412256267409,0.14224388827494866,-0.09767564314960046
1,0.9777158774373259,0.9941563184806428,0.9777158774373259,0.9559074106786525,0.9474068663257852,3.8487947406866327,2.7184774789519115,0.08333333333333333,0.005571030640668551,0.1113503914808964,-0.12249245276223344
1,0.9749303621169917,0.9963476990504018,0.9749303621169917,0.9621121057118499,0.9517896274653032,3.8524470416362306,2.5569995515580057,0.0,0.002785515320334331,0.1115958492050388,-0.11716687984570733
1,0.9721448467966574,0.9970781592403214,0.9721448467966572,0.9346704623878537,0.9481373265157049,3.8553688823959096,2.556608282027182,0.1,0.0,0.11526480282431761,-0.11526480282431761
1,0.9442896935933147,0.9985390796201608,0.9442896935933147,0.9122188257506783,0.9415631848064281,3.7260774287801315,2.6475061955533836,4.5,-0.027855153203342642,0.14919685473722424,-0.09348654833053902
1,0.9721448467966574,0.9970781592403214,0.9721448467966572,0.9422338393850022,0.9525200876552228,3.921110299488678,2.400127827174062,0.1,0.0,0.11526480282431761,-0.11526480282431761
1,0.9665738161559888,0.9992695398100804,0.9665738161559888,0.9285110654463837,0.9547114682249818,3.8487947406866327,2.362217853881024,0.08333333333333333,-0.005571030640668551,0.12249245276223344,-0.1113503914808964
1,0.9805013927576601,0.9963476990504018,0.9805013927576601,0.9660769549876984,0.9554419284149014,3.899926953981008,2.528153377400268,0.8,0.00835654596100277,0.10188208008700032,-0.11859517200900589
1,0.9637883008356546,0.9956172388604821,0.9637883008356546,0.9365710481723554,0.9371804236669101,3.760409057706355,2.698479724223216,0.26666666666666666,-0.00835654596100277,0.12751918719751731,-0.11080609527551176
1,0.9721448467966574,0.997808619430241,0.9721448467966572,0.9359053513331588,0.9503287070854638,3.8531775018261505,2.611478813631089,0.08333333333333333,0.0,0.11691264391551533,-0.11691264391551533
1,0.9665738161559888,0.9970781592403214,0.9665738161559888,0.9318777455724905,0.9569028487947406,3.9006574141709276,2.325006099963208,0.1,-0.005571030640668551,0.12084544906184651,-0.10970338778050946
1,0.9721448467966574,0.9956172388604821,0.9721448467966572,0.9585279754875363,0.9503287070854638,3.8823959094229363,2.394022554659222,0.1,0.0,0.11526480282431761,-0.11526480282431761
1,0.9665738161559888,0.9948867786705624,0.9665738161559888,0.9571833818704192,0.9517896274653032,3.870708546384222,2.523055883064372,0.16666666666666666,-0.005571030640668551,0.11695670078320929,-0.10581463950187224
1,0.9442896935933147,0.9963476990504018,0.9442896935933147,0.9334015049532292,0.9408327246165084,3.768444119795471,2.848612418396364,3.6818181818181817,-0.027855153203342642,0.15162460017299717,-0.09591429376631194
1,0.9693593314763231,0.9934258582907232,0.9693593314763231,0.9502105875667072,0.956172388604821,3.7845142439737036,2.7115735492777113,0.0,-0.0027855153203342198,0.11299697457335249,-0.10742594393268397
1,0.9749303621169917,0.9985390796201608,0.9749303621169917,0.917834659076169,0.9510591672753835,3.762600438276114,2.4760586125278627,0.0,0.002785515320334331,0.11490149741238315,-0.12047252805305167
1,0.9637883008356546,0.9941563184806428,0.9637883008356546,0.9291942719116631,0.9357195032870709,3.672753834915997,2.690680268162452,0.26666666666666666,-0.00835654596100277,0.12751918719751731,-0.11080609527551176
1,0.9637883008356546,0.9970781592403214,0.9637883008356546,0.9102150026914917,0.9379108838568299,3.795471146822498,2.632850277722836,0.36363636363636365,-0.00835654596100277,0.12448464617808014,-0.10777155425607457
1,0.9610027855153204,0.9963476990504018,0.9610027855153204,0.9313814318155067,0.9474068663257852,3.867056245434624,2.5246944107817852,1.125,-0.01114206128133699,0.12462712486401321,-0.10234300230133912
1,0.9498607242339833,0.9970781592403214,0.9498607242339833,0.9319607757107757,0.9386413440467495,3.735573411249087,2.7956746715246075,2.7222222222222223,-0.02228412256267409,0.14356170820746342,-0.09899346308211524
1,0.958217270194986,0.9956172388604821,0.958217270194986,0.9384088442756375,0.9525200876552228,3.8371073776479183,2.506687631179981,1.2307692307692308,-0.013927576601671321,0.13166513373781114,-0.10380998053446851
1,0.9637883008356546,0.997808619430241,0.9637883008356546,0.9209755483020239,0.943754565376187,3.7589481373265157,2.603679394270012,0.36363636363636365,-0.00835654596100277,0.12448464617808014,-0.10777155425607457
1,0.9610027855153204,0.9985390796201608,0.9610027855153204,0.9291405605573984,0.9488677867056245,3.7348429510591674,2.5013752351605465,1.125,-0.01114206128133699,0.12462712486401321,-0.10234300230133912
1,0.9610027855153204,0.9970781592403214,0.9610027855153204,0.9295469407306551,0.9459459459459459,3.7406866325785244,2.7555475103153917,0.6428571428571429,-0.01114206128133699,0.1296025413367283,-0.1073184187740542
1,0.9860724233983287,0.9948867786705624,0.9860724233983287,0.9778992638064385,0.9459459459459459,3.8071585098612126,2.589712277826611,2.2857142857142856,0.013927576601671321,0.09858886620518893,-0.12644401940853156
