numberOfFeatures,test accuracy_modify,training accuracy_modify,micro f1_modify,macro f1_modify,oobscore_modify,strength_modify,correlation_modify,mcnemar,e-e_modify,upper,downer
1,0.8253968253968254,0.9666666666666667,0.8253968253968254,0.8246901087781432,0.7916666666666666,2.1458333333333335,7.2232681361223054,2.25,-0.06349206349206349,0.22565919779638266,-0.09867507081225568
1,0.7777777777777778,0.975,0.7777777777777778,0.7777217741935485,0.7833333333333333,2.2333333333333334,6.888534756348874,5.142857142857143,-0.11111111111111105,0.2958758546035337,-0.07365363238131153
1,0.7777777777777778,0.9791666666666666,0.7777777777777778,0.776369168356998,0.8083333333333333,2.216666666666667,7.071108851327351,5.142857142857143,-0.11111111111111105,0.2958758546035337,-0.07365363238131153
1,0.7619047619047619,0.975,0.7619047619047619,0.7619047619047619,0.7833333333333333,2.0708333333333333,7.202736005941455,6.125,-0.12698412698412698,0.31839972858670146,-0.0644314746184475
1,0.7619047619047619,0.9875,0.7619047619047619,0.7616645649432535,0.8,2.175,5.870401101591886,6.125,-0.12698412698412698,0.31839972858670146,-0.0644314746184475
1,0.8253968253968254,0.9875,0.8253968253968254,0.8252206809583859,0.7333333333333333,1.9166666666666667,6.419954641712743,2.25,-0.06349206349206349,0.22565919779638266,-0.09867507081225568
1,0.8095238095238095,0.9708333333333333,0.8095238095238095,0.8094758064516129,0.8083333333333333,2.120833333333333,5.991631742068873,2.2857142857142856,-0.0793650793650793,0.2619782960245972,-0.10324813729443849
1,0.746031746031746,0.9875,0.746031746031746,0.7454545454545454,0.7833333333333333,2.075,5.907567363085325,7.111111111111111,-0.1428571428571428,0.3406346731711146,-0.05492038745682892
1,0.7777777777777778,0.9791666666666666,0.7777777777777778,0.7772727272727273,0.75,1.9958333333333333,6.810528434110495,4.0,-0.11111111111111105,0.30639380835189334,-0.08417158612967113
1,0.8412698412698413,0.9666666666666667,0.8412698412698413,0.8409090909090909,0.7916666666666666,1.9958333333333333,6.751051187251207,0.8,-0.04761904761904756,0.21617241591410338,-0.12093432067600815
1,0.8253968253968254,0.9625,0.8253968253968254,0.8252206809583859,0.8041666666666667,2.3291666666666666,7.401808080506768,2.25,-0.06349206349206349,0.22565919779638266,-0.09867507081225568
