numberOfFeatures,test accuracy_modify,training accuracy_modify,micro f1_modify,macro f1_modify,oobscore_modify,strength_modify,correlation_modify,mcnemar,e-e_modify,upper,downer
1,0.9701492537313433,0.9963570127504554,0.9701492537313433,0.967827130852341,0.9526411657559198,3.95264116575592,2.59898980617021,0.25,0.014925373134328401,0.11243731103056008,-0.14228805729921679
1,0.9626865671641791,0.9981785063752276,0.9626865671641791,0.9596069210827757,0.9617486338797814,4.083788706739527,2.1954214685825537,0.0,0.007462686567164201,0.10521865551528004,-0.12014402864960841
1,0.9701492537313433,1.0,0.9701492537313433,0.967827130852341,0.9617486338797814,3.9672131147540983,2.3111326164247297,0.25,0.014925373134328401,0.11243731103056008,-0.14228805729921679
1,0.9626865671641791,0.9963570127504554,0.9626865671641791,0.9596069210827757,0.9599271402550091,3.9107468123861566,2.391513345156137,0.0,0.007462686567164201,0.10521865551528004,-0.12014402864960841
1,0.9626865671641791,0.9981785063752276,0.9626865671641791,0.9596069210827757,0.9508196721311475,3.865209471766849,2.622611421288215,0.0,0.007462686567164201,0.10521865551528004,-0.12014402864960841
1,0.9552238805970149,0.9927140255009107,0.9552238805970149,0.9513081395348837,0.9471766848816029,3.890710382513661,2.79626722984402,0.5,0.0,0.11868551180784527,-0.11868551180784527
1,0.9552238805970149,0.994535519125683,0.9552238805970149,0.9513081395348837,0.9508196721311475,3.879781420765027,2.7879779602242856,0.5,0.0,0.11868551180784527,-0.11868551180784527
1,0.9626865671641791,0.9927140255009107,0.9626865671641791,0.9599545753391907,0.9508196721311475,3.901639344262295,2.9207531046839197,0.0,0.007462686567164201,0.10521865551528004,-0.12014402864960841
1,0.9552238805970149,0.9963570127504554,0.9552238805970149,0.9513081395348837,0.9489981785063752,3.8979963570127505,2.531871473436013,0.25,0.0,0.12725373134328358,-0.12725373134328358
1,0.9701492537313433,0.994535519125683,0.9701492537313433,0.9675387596899224,0.9526411657559198,3.8870673952641166,2.637372363190172,0.25,0.014925373134328401,0.11243731103056008,-0.14228805729921679
1,0.9701492537313433,0.9963570127504554,0.9701492537313433,0.967827130852341,0.9453551912568307,3.916211293260474,2.538243325134244,0.25,0.014925373134328401,0.11243731103056008,-0.14228805729921679
1,0.9626865671641791,0.9963570127504554,0.9626865671641791,0.9596069210827757,0.9508196721311475,3.9508196721311477,2.56266225643566,0.0,0.007462686567164201,0.11590327890025404,-0.1308286520345824
1,0.9552238805970149,0.9963570127504554,0.9552238805970149,0.9508437270726339,0.9489981785063752,3.9271402550091077,2.4801003938226365,0.25,0.0,0.12725373134328358,-0.12725373134328358
1,0.9626865671641791,0.9963570127504554,0.9626865671641791,0.9596069210827757,0.9544626593806922,3.8870673952641166,2.477683763343283,0.0,0.007462686567164201,0.12326837823138401,-0.13819375136571235
1,0.9626865671641791,0.9963570127504554,0.9626865671641791,0.9596069210827757,0.9508196721311475,4.001821493624773,2.801675712905719,0.0,0.007462686567164201,0.11590327890025404,-0.1308286520345824
1,0.9701492537313433,0.9963570127504554,0.9701492537313433,0.967827130852341,0.9435336976320583,3.8397085610200365,2.630867122531946,0.25,0.014925373134328401,0.11243731103056008,-0.14228805729921679
1,0.9701492537313433,0.9908925318761385,0.9701492537313433,0.967827130852341,0.9635701275045537,3.9817850637522767,2.6435479793112444,0.5,0.014925373134328401,0.1039139364179213,-0.133764682686578
1,0.9701492537313433,0.9963570127504554,0.9701492537313433,0.967827130852341,0.9617486338797814,3.9854280510018216,2.434421166485278,0.5,0.014925373134328401,0.1039139364179213,-0.133764682686578
1,0.9701492537313433,0.994535519125683,0.9701492537313433,0.967827130852341,0.9544626593806922,3.9927140255009106,2.5530237065214503,0.5,0.014925373134328401,0.1039139364179213,-0.133764682686578
1,0.9701492537313433,0.9963570127504554,0.9701492537313433,0.967827130852341,0.9526411657559198,3.930783242258652,2.3826047737585805,0.5,0.014925373134328401,0.1039139364179213,-0.133764682686578
1,0.9701492537313433,0.9963570127504554,0.9701492537313433,0.967827130852341,0.9599271402550091,3.97632058287796,2.3531613705654073,0.25,0.014925373134328401,0.11243731103056008,-0.14228805729921679
1,0.9552238805970149,0.9963570127504554,0.9552238805970149,0.9517406962785114,0.9489981785063752,3.8979963570127505,2.644173483341394,0.0,0.0,0.098,-0.098
1,0.9701492537313433,0.9981785063752276,0.9701492537313433,0.967827130852341,0.9617486338797814,3.970856102003643,2.4213394148322087,0.5,0.014925373134328401,0.1039139364179213,-0.133764682686578
1,0.9626865671641791,0.994535519125683,0.9626865671641791,0.9596069210827757,0.9562841530054644,3.903460837887067,2.451072897408748,0.0,0.007462686567164201,0.11590327890025404,-0.1308286520345824
1,0.9626865671641791,0.9963570127504554,0.9626865671641791,0.9596069210827757,0.9581056466302368,3.90528233151184,2.5655362650426934,0.0,0.007462686567164201,0.11590327890025404,-0.1308286520345824
1,0.9552238805970149,0.994535519125683,0.9552238805970149,0.9513081395348837,0.9617486338797814,4.0783242258652095,2.2805886244877485,0.5,0.0,0.11868551180784527,-0.11868551180784527
1,0.9552238805970149,0.9981785063752276,0.9552238805970149,0.9513081395348837,0.9508196721311475,4.007285974499089,2.2696407308669984,0.5,0.0,0.11868551180784527,-0.11868551180784527
1,0.9626865671641791,0.9963570127504554,0.9626865671641791,0.9596069210827757,0.9526411657559198,4.036429872495447,2.4158973258033276,0.0,0.007462686567164201,0.10521865551528004,-0.12014402864960841
1,0.9776119402985075,0.9908925318761385,0.9776119402985075,0.9759727452035144,0.9471766848816029,3.9326047358834244,2.6969591638099972,1.3333333333333333,0.022388059701492602,0.10122843989970608,-0.14600455930269116
1,0.9626865671641791,1.0,0.9626865671641791,0.9596069210827757,0.9653916211293261,3.9326047358834244,2.391975903242614,0.0,0.007462686567164201,0.12326837823138401,-0.13819375136571235
1,0.9552238805970149,0.9981785063752276,0.9552238805970149,0.9517406962785114,0.9617486338797814,3.9672131147540983,2.3201359960292374,0.25,0.0,0.12725373134328358,-0.12725373134328358
1,0.9626865671641791,0.9981785063752276,0.9626865671641791,0.9596069210827757,0.9471766848816029,3.930783242258652,2.394644073368836,0.0,0.007462686567164201,0.10521865551528004,-0.12014402864960841
1,0.9477611940298507,1.0,0.9477611940298507,0.9429266808640098,0.9435336976320583,3.9854280510018216,2.584208214549693,0.0,-0.007462686567164201,0.1308286520345824,-0.11590327890025404
1,0.9552238805970149,0.994535519125683,0.9552238805970149,0.9517406962785114,0.9562841530054644,4.032786885245901,2.621567067372265,0.25,0.0,0.12725373134328358,-0.12725373134328358
1,0.9626865671641791,0.9963570127504554,0.9626865671641791,0.9596069210827757,0.9562841530054644,4.034608378870674,2.4257184338634112,0.0,0.007462686567164201,0.11590327890025404,-0.1308286520345824
1,0.9701492537313433,0.9963570127504554,0.9701492537313433,0.967827130852341,0.9544626593806922,3.92896174863388,2.5060149397062634,0.25,0.014925373134328401,0.11243731103056008,-0.14228805729921679
1,0.9776119402985075,0.9981785063752276,0.9776119402985075,0.9759727452035144,0.9544626593806922,3.894353369763206,2.38235592738801,1.3333333333333333,0.022388059701492602,0.10122843989970608,-0.14600455930269116
1,0.9626865671641791,0.9981785063752276,0.9626865671641791,0.9596069210827757,0.9544626593806922,3.9963570127504555,2.549040190178099,0.0,0.007462686567164201,0.11590327890025404,-0.1308286520345824
1,0.9701492537313433,0.994535519125683,0.9701492537313433,0.967827130852341,0.9544626593806922,3.938069216757741,2.4752468353372326,0.5,0.014925373134328401,0.1039139364179213,-0.133764682686578
